Sentence #,Sentence,POS,Tag,Token,New_Tag
Sentence: 34411,"On Thursday , U.S. Ambassador John Bolton said the United States is seeking a legally binding U.N. resolution to demand that Iran halt the enrichment .","['IN', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NNP', 'NNPS', 'VBZ', 'VBG', 'DT', 'RB', 'JJ', 'NNP', 'NN', 'TO', 'VB', 'IN', 'NNP', 'VBP', 'DT', 'NN', '.']","['O', 'B-tim', 'O', 'B-org', 'I-org', 'B-per', 'B-org', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O']","['On', 'Thursday', ',', 'U.S', '.', 'Ambassador', 'John', 'Bolton', 'said', 'the', 'United', 'States', 'is', 'seeking', 'a', 'legally', 'binding', 'U.N.', 'resolution', 'to', 'demand', 'that', 'Iran', 'halt', 'the', 'enrichment', '.']","['O', 'B-MISC', 'O', 'B-ORG', 'I-ORG', 'B-PER', 'B-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
Sentence: 34958,"Thursday , U.S. Ambassador to Afghanistan Zalmay Khalilzad urged Taleban fighters to lay down their arms under an Afghan government offer of amnesty .","['NNP', ',', 'NNP', 'NNP', 'TO', 'NNP', 'NNP', 'NNP', 'VBD', 'NNP', 'NNS', 'TO', 'VB', 'RP', 'PRP$', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'NN', 'IN', 'NN', '.']","['B-tim', 'O', 'B-geo', 'O', 'O', 'B-geo', 'I-geo', 'I-geo', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O']","['Thursday', ',', 'U.S', '.', 'Ambassador', 'to', 'Afghanistan', 'Zalmay', 'Khalilzad', 'urged', 'Taleban', 'fighters', 'to', 'lay', 'down', 'their', 'arms', 'under', 'an', 'Afghan', 'government', 'offer', 'of', 'amnesty', '.']","['B-MISC', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
Sentence: 35309,V.V.S. Laxman and Rahul Dravid led the Indian counterattack with Laxman scoring his 18th test century with 109 runs .,"['NNP', 'NNP', 'CC', 'NNP', 'NNP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'VBG', 'PRP$', 'JJ', 'NN', 'NN', 'IN', 'CD', 'NNS', '.']","['B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'B-gpe', 'O', 'O', 'B-geo', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O']","['V.V.S', '.', 'Laxman', 'and', 'Rahul', 'Dravid', 'led', 'the', 'Indian', 'counterattack', 'with', 'Laxman', 'scoring', 'his', '18th', 'test', 'century', 'with', '109', 'runs', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 35677,The U.N. Relief and Works Agency suspended food distribution to Gaza refugees for four days last month due to the lack of fuel .,"['DT', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'VBD', 'NN', 'NN', 'TO', 'NNP', 'NNS', 'IN', 'CD', 'NNS', 'JJ', 'NN', 'JJ', 'TO', 'DT', 'NN', 'IN', 'NN', '.']","['O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'U.N', '.', 'Relief', 'and', 'Works', 'Agency', 'suspended', 'food', 'distribution', 'to', 'Gaza', 'refugees', 'for', 'four', 'days', 'last', 'month', 'due', 'to', 'the', 'lack', 'of', 'fuel', '.']","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 35875,"Pleased and flattered to be bribed , although by nothing but an empty promise , the Judge let him go.","['JJ', 'CC', 'VBD', 'TO', 'VB', 'VBN', ',', 'IN', 'IN', 'DT', 'CC', 'DT', 'JJ', 'NN', ',', 'DT', 'NNP', 'VB', 'PRP', 'VB']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Pleased', 'and', 'flattered', 'to', 'be', 'bribed', ',', 'although', 'by', 'nothing', 'but', 'an', 'empty', 'promise', ',', 'the', 'Judge', 'let', 'him', 'go', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 36112,"The new defense minister will be A.K. Antony , a former chief minister of the southern Indian state of Kerala .","['DT', 'JJ', 'NN', 'NN', 'MD', 'VB', 'NNP', 'NNP', ',', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-geo', 'O']","['The', 'new', 'defense', 'minister', 'will', 'be', 'A.K', '.', 'Antony', ',', 'a', 'former', 'chief', 'minister', 'of', 'the', 'southern', 'Indian', 'state', 'of', 'Kerala', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O']"
Sentence: 36113,"Also sworn in as junior ministers were M.H. Ambareesh , a film actor-turned Congress politician , and Jayprakash Narain Yadav of the government 's coalition partner , Rashtriya Janata Dal .","['RB', 'VBN', 'IN', 'IN', 'JJ', 'NNS', 'VBD', 'NNP', 'NNP', ',', 'DT', 'NN', 'JJ', 'NNP', 'NN', ',', 'CC', 'NNP', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', ',', 'NNP', 'NNP', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O']","['Also', 'sworn', 'in', 'as', 'junior', 'ministers', 'were', 'M.H', '.', 'Ambareesh', ',', 'a', 'film', 'actor-turned', 'Congress', 'politician', ',', 'and', 'Jayprakash', 'Narain', 'Yadav', 'of', 'the', 'government', ""'s"", 'coalition', 'partner', ',', 'Rashtriya', 'Janata', 'Dal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']"
Sentence: 36217,U.N. Emergency Coordinator Jan Vandemoortele says such moves are helpful as U.N. officials work hard to secure more funding for humanitarian aid for victims of the quake .,"['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'JJ', 'NNS', 'VBP', 'JJ', 'IN', 'NNP', 'NNS', 'VBP', 'JJ', 'TO', 'VB', 'JJR', 'NN', 'IN', 'JJ', 'NN', 'IN', 'NNS', 'IN', 'DT', 'NN', '.']","['B-org', 'I-org', 'I-org', 'B-per', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['U.N', '.', 'Emergency', 'Coordinator', 'Jan', 'Vandemoortele', 'says', 'such', 'moves', 'are', 'helpful', 'as', 'U.N.', 'officials', 'work', 'hard', 'to', 'secure', 'more', 'funding', 'for', 'humanitarian', 'aid', 'for', 'victims', 'of', 'the', 'quake', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'B-PER', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 36388,"Mr. Obama used his address to call attention to his administration 's top priorities - creating jobs , improving access to health care and improving education in the U.S.","['NNP', 'NNP', 'VBD', 'PRP$', 'NN', 'TO', 'VB', 'NN', 'TO', 'PRP$', 'NN', 'POS', 'JJ', 'NNS', 'IN', 'VBG', 'NNS', ',', 'VBG', 'NN', 'TO', 'NN', 'NN', 'CC', 'VBG', 'NN', 'IN', 'DT', 'NNP']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org']","['Mr.', 'Obama', 'used', 'his', 'address', 'to', 'call', 'attention', 'to', 'his', 'administration', ""'s"", 'top', 'priorities', '-', 'creating', 'jobs', ',', 'improving', 'access', 'to', 'health', 'care', 'and', 'improving', 'education', 'in', 'the', 'U.S', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']"
Sentence: 36507,"Settled as early as 1000 B.C. , Samoa was "" discovered "" by European explorers in the 18th century .","['VBN', 'RB', 'RB', 'IN', 'CD', 'NNP', ',', 'NNP', 'VBD', '``', 'VBN', '``', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']","['Settled', 'as', 'early', 'as', '1000', 'B.C', '.', ',', 'Samoa', 'was', '``', 'discovered', '``', 'by', 'European', 'explorers', 'in', 'the', '18th', 'century', '.']","['O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O']"
Sentence: 36914,The Associated Press quotes the Dominican President as saying his country is willing to serve if it can be helpful in mediating a return to good relations between Venezuela and the U.S.,"['DT', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NNP', 'IN', 'VBG', 'PRP$', 'NN', 'VBZ', 'JJ', 'TO', 'VB', 'IN', 'PRP', 'MD', 'VB', 'JJ', 'IN', 'VBG', 'DT', 'NN', 'TO', 'JJ', 'NNS', 'IN', 'NNP', 'CC', 'DT', 'NNP']","['B-org', 'I-org', 'I-org', 'O', 'O', 'B-gpe', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo']","['The', 'Associated', 'Press', 'quotes', 'the', 'Dominican', 'President', 'as', 'saying', 'his', 'country', 'is', 'willing', 'to', 'serve', 'if', 'it', 'can', 'be', 'helpful', 'in', 'mediating', 'a', 'return', 'to', 'good', 'relations', 'between', 'Venezuela', 'and', 'the', 'U.S', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC']"
Sentence: 37094,"Call Pat Bray at 241-2661 or e-mail , jcfundrzr@aol.com","['VB', 'NNP', 'NNP', 'IN', 'CD', 'CC', 'VB', ',', 'NNP']","['O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O']","['Call', 'Pat', 'Bray', 'at', '241-2661', 'or', 'e-mail', ',', 'jcfundrzr', '@', 'aol.com']","['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 37151,"U.S. Senator Al Franken says Laotian officials restricted his access to 4,500 Hmong refugees who were forcibly repatriated from Thailand last year .","['NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'JJ', 'NNS', 'VBN', 'PRP$', 'NN', 'TO', 'CD', 'NNP', 'NNS', 'WP', 'VBD', 'RB', 'VBN', 'IN', 'NNP', 'JJ', 'NN', '.']","['B-org', 'B-per', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O']","['U.S', '.', 'Senator', 'Al', 'Franken', 'says', 'Laotian', 'officials', 'restricted', 'his', 'access', 'to', '4,500', 'Hmong', 'refugees', 'who', 'were', 'forcibly', 'repatriated', 'from', 'Thailand', 'last', 'year', '.']","['B-ORG', 'B-PER', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']"
Sentence: 37876,"Speaking Sunday on the BBC , Mr. Straw said there had been a clear abuse of human rights , and urged Uzbek officials to allow foreign observers and international aid groups such as the Red Cross to survey the situation .","['VBG', 'NNP', 'IN', 'DT', 'NNP', ',', 'NNP', 'NNP', 'VBD', 'EX', 'VBD', 'VBN', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', ',', 'CC', 'VBD', 'JJ', 'NNS', 'TO', 'VB', 'JJ', 'NNS', 'CC', 'JJ', 'NN', 'NNS', 'JJ', 'IN', 'DT', 'NNP', 'NNP', 'TO', 'VB', 'DT', 'NN', '.']","['O', 'B-tim', 'O', 'O', 'B-geo', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O']","['Speaking', 'Sunday', 'on', 'the', 'BBC', ',', 'Mr', '.', 'Straw', 'said', 'there', 'had', 'been', 'a', 'clear', 'abuse', 'of', 'human', 'rights', ',', 'and', 'urged', 'Uzbek', 'officials', 'to', 'allow', 'foreign', 'observers', 'and', 'international', 'aid', 'groups', 'such', 'as', 'the', 'Red', 'Cross', 'to', 'survey', 'the', 'situation', '.']","['O', 'B-MISC', 'O', 'O', 'B-LOC', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O']"
Sentence: 37877,The Associated Press says that an Uzbek foreign ministry statement called Mr. Straw 's comments ill-informed .,"['DT', 'NNP', 'NNP', 'VBZ', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'VBD', 'NNP', 'NNP', 'POS', 'NNS', 'JJ', '.']","['B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O']","['The', 'Associated', 'Press', 'says', 'that', 'an', 'Uzbek', 'foreign', 'ministry', 'statement', 'called', 'Mr', '.', 'Straw', ""'s"", 'comments', 'ill-informed', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O']"
Sentence: 38048,VOA'S Paul Sisco has his story and the story of the national park he helped establish .,"['NNP', 'NNP', 'NNP', 'VBZ', 'PRP$', 'NN', 'CC', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'PRP', 'VBD', 'VB', '.']","['B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VOA', ""'S"", 'Paul', 'Sisco', 'has', 'his', 'story', 'and', 'the', 'story', 'of', 'the', 'national', 'park', 'he', 'helped', 'establish', '.']","['B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 38062,"In New York Tuesday , U.S. Undersecretary of State Nicholas Burns said Washington expects Port-au-Prince to work with greater speed and efficiency in organizing the elections .","['IN', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'VBD', 'NNP', 'VBZ', 'NN', 'TO', 'VB', 'IN', 'JJR', 'NN', 'CC', 'NN', 'IN', 'VBG', 'DT', 'NNS', '.']","['O', 'B-geo', 'I-geo', 'B-tim', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['In', 'New', 'York', 'Tuesday', ',', 'U.S', '.', 'Undersecretary', 'of', 'State', 'Nicholas', 'Burns', 'said', 'Washington', 'expects', 'Port-au-Prince', 'to', 'work', 'with', 'greater', 'speed', 'and', 'efficiency', 'in', 'organizing', 'the', 'elections', '.']","['O', 'B-LOC', 'I-LOC', 'B-MISC', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 38994,Top Iraqi officials greeted the new U.S. Ambassador to Iraq James Jeffery at a ceremony in Baghdad Wednesday .,"['JJ', 'JJ', 'NNS', 'VBD', 'DT', 'JJ', 'NNP', 'NN', 'TO', 'NNP', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', '.']","['O', 'B-gpe', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'B-geo', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-geo', 'B-tim', 'O']","['Top', 'Iraqi', 'officials', 'greeted', 'the', 'new', 'U.S', '.', 'Ambassador', 'to', 'Iraq', 'James', 'Jeffery', 'at', 'a', 'ceremony', 'in', 'Baghdad', 'Wednesday', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'B-MISC', 'O']"
Sentence: 39900,"U.S. Ambassador to Iraq Zalmay Khalilzad says Saddam Hussein 's conviction by an Iraqi court for crimes against humanity is an "" important milestone "" for the country .","['NNP', 'NNP', 'TO', 'NNP', 'NNP', 'NNP', 'VBZ', 'NNP', 'NNP', 'POS', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNS', 'IN', 'NN', 'VBZ', 'DT', '``', 'JJ', 'NN', '``', 'IN', 'DT', 'NN', '.']","['B-org', 'O', 'O', 'B-geo', 'I-geo', 'I-geo', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['U.S', '.', 'Ambassador', 'to', 'Iraq', 'Zalmay', 'Khalilzad', 'says', 'Saddam', 'Hussein', ""'s"", 'conviction', 'by', 'an', 'Iraqi', 'court', 'for', 'crimes', 'against', 'humanity', 'is', 'an', '``', 'important', 'milestone', '``', 'for', 'the', 'country', '.']","['B-ORG', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 40407,A grand jury in the U.S. state of Texas has indicted U.S. Congressman Tom DeLay on charges of money laundering and conspiracy .,"['DT', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NN', 'IN', 'NNP', 'VBZ', 'VBN', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'NNS', 'IN', 'NN', 'NN', 'CC', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo', 'O', 'O', 'B-org', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['A', 'grand', 'jury', 'in', 'the', 'U.S.', 'state', 'of', 'Texas', 'has', 'indicted', 'U.S', '.', 'Congressman', 'Tom', 'DeLay', 'on', 'charges', 'of', 'money', 'laundering', 'and', 'conspiracy', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-ORG', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 40419,U.S. Undersecretary of State John Bolton told reporters in Tokyo that the three countries are states of proliferation concern .,"['NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'VBD', 'NNS', 'IN', 'NNP', 'IN', 'DT', 'CD', 'NNS', 'VBP', 'NNS', 'IN', 'NN', 'NN', '.']","['B-org', 'I-org', 'I-org', 'I-org', 'B-per', 'B-org', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['U.S', '.', 'Undersecretary', 'of', 'State', 'John', 'Bolton', 'told', 'reporters', 'in', 'Tokyo', 'that', 'the', 'three', 'countries', 'are', 'states', 'of', 'proliferation', 'concern', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-PER', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 40516,Gul told reporters Friday his candidacy will has not been derailed by the political crisis his nomination by the ruling A.K. ( Justice and Development ) party sparked .,"['NNP', 'VBD', 'NNS', 'NNP', 'PRP$', 'NN', 'MD', 'VBZ', 'RB', 'VBN', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'NNP', 'LRB', 'NNP', 'CC', 'NNP', 'RRB', 'NN', 'VBD', '.']","['B-per', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O']","['Gul', 'told', 'reporters', 'Friday', 'his', 'candidacy', 'will', 'has', 'not', 'been', 'derailed', 'by', 'the', 'political', 'crisis', 'his', 'nomination', 'by', 'the', 'ruling', 'A.K', '.', '(', 'Justice', 'and', 'Development', ')', 'party', 'sparked', '.']","['B-PER', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
Sentence: 40521,Secularists opposed Gul 's candidacy and accused the Islamist-rooted A.K. Party of attempting to undermine Turkey 's secular order .,"['NNS', 'VBD', 'NNP', 'POS', 'NN', 'CC', 'VBD', 'DT', 'JJ', 'NNP', 'NNP', 'IN', 'VBG', 'TO', 'VB', 'NNP', 'POS', 'JJ', 'NN', '.']","['O', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O']","['Secularists', 'opposed', 'Gul', ""'s"", 'candidacy', 'and', 'accused', 'the', 'Islamist-rooted', 'A.K', '.', 'Party', 'of', 'attempting', 'to', 'undermine', 'Turkey', ""'s"", 'secular', 'order', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
Sentence: 40644,"A U.N. spokesman in Geneva Friday said members of its U.N. Disaster Assessment and Coordination Center specializing in natural disasters are ready to help the United States deal with the devastation caused by Hurricane Katrina , if requested by Washington .","['DT', 'NNP', 'NN', 'IN', 'NNP', 'NNP', 'VBD', 'NNS', 'IN', 'PRP$', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'VBG', 'IN', 'JJ', 'NNS', 'VBP', 'JJ', 'TO', 'VB', 'DT', 'NNP', 'NNPS', 'NN', 'IN', 'DT', 'NN', 'VBN', 'IN', 'NNP', 'NNP', ',', 'IN', 'VBN', 'IN', 'NNP', '.']","['O', 'B-geo', 'O', 'O', 'B-geo', 'B-tim', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-nat', 'O', 'O', 'O', 'O', 'B-geo', 'O']","['A', 'U.N.', 'spokesman', 'in', 'Geneva', 'Friday', 'said', 'members', 'of', 'its', 'U.N', '.', 'Disaster', 'Assessment', 'and', 'Coordination', 'Center', 'specializing', 'in', 'natural', 'disasters', 'are', 'ready', 'to', 'help', 'the', 'United', 'States', 'deal', 'with', 'the', 'devastation', 'caused', 'by', 'Hurricane', 'Katrina', ',', 'if', 'requested', 'by', 'Washington', '.']","['O', 'B-LOC', 'O', 'O', 'B-LOC', 'B-MISC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
Sentence: 41034,U.S. Undersecretary of State Nicholas Burns told reporters in Brussels Tuesday that a majority of member states oppose the exchange of hostages for terrorists .,"['NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'VBD', 'NNS', 'IN', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'IN', 'NN', 'NNS', 'VBP', 'DT', 'NN', 'IN', 'NNS', 'IN', 'NNS', '.']","['B-org', 'I-org', 'I-org', 'I-org', 'B-per', 'I-per', 'O', 'O', 'O', 'B-geo', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['U.S', '.', 'Undersecretary', 'of', 'State', 'Nicholas', 'Burns', 'told', 'reporters', 'in', 'Brussels', 'Tuesday', 'that', 'a', 'majority', 'of', 'member', 'states', 'oppose', 'the', 'exchange', 'of', 'hostages', 'for', 'terrorists', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-LOC', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
